poolAddress,token0,token1,token0Symbol,token1Symbol,fee,poolType
0x1be74b31d7c59a2d1c07e89748b6589a8dd882a4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xda987c655ebc38c801db64a8608bc1aa56cd9a31,USDC,SYNT,10000,other
0x1bea9764af3946656b92016fe12a2b5085b469c3,0x690369bfc7a5f3f23f5d79385fcb6dde26495695,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETHZ,WETH,10000,eth_paired
0x1becf1ac50f31c3441181563f9d350ddf72a2bfa,0xb17548c7b510427baac4e267bea62e800b247173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SMT,WETH,3000,eth_paired
0x1bfe272ee92758061337bfce7197e04c7e1f130b,0x6954f1c0ef831ee014bd30f904acbe5d0102524c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Eigenlayer ,WETH,10000,eth_paired
0x1bff7048c6cd6c21302587933b27d67c9069ea82,0x6904d742e1766b80441358d066af4445aa604b6b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BLOCK,WETH,10000,eth_paired
0x1bffa835b1636dcbe687352ec62e404a401425ae,0x6908bce10c323f9a22b2ac3f366643f18d423407,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RICHY,WETH,10000,eth_paired
0x1c01f11cc6a73e4543682ff826f65b7068a1cdb6,0x6df0e641fc9847c0c6fde39be6253045440c14d3,0xc55126051b22ebb829d00368f4b12bde432de5da,DINERO,BTRFLY,10000,other
0x1c086f5eb761d498d935f9ce173233c63a576289,0x57ca4c4e4cb803c52c93b13595a8da1f3ddbdd67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PING,WETH,3000,eth_paired
0x1c0ba21c9fa13c47cc26c42d9c9ce4c906fe5596,0x35002d11d15a80334add461c3994124f6481fa37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,$PARTY,WETH,10000,eth_paired
0x1c0bfcfbc490894bbd92ab1156c162338dbc4415,0x69be3a2012ca9058cc9116c10aa39f67ccf65dbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CryptoChiks,WETH,10000,eth_paired
0x1c0bfd70d5f9ca7a16258e4748b0e8c9485a6b30,0xb85b5d5d30e205c5883a617f6245143ec188be5b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Ephesus,WETH,10000,eth_paired
0x1c0ce9aaa0c12f53df3b4d8d77b82d6ad343b4e4,0x409c4d8cd5d2924b9bc5509230d16a61289c8153,0xc4a11aaf6ea915ed7ac194161d2fc9384f15bff2,TOS,WTON,3000,other
0x1c11a382a56982e76c180f1639ef7bf19d90e74c,0x6989d88b97b770c59cb15175ae82c297335d7eb0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PC,WETH,10000,eth_paired
0x1c196ee096442daa9ae8008dcf224026f5a2f4b9,0x69999a8aebe579997bea3c52c6fd0f48ece1a07c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Bucky,WETH,10000,eth_paired
0x1c1ddcc6c4ec7b1ed86612e7c59162b6bde06990,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd65404005832817faae5692185d2915bc6119585,WETH, AVNT,3000,eth_paired
0x1c2c847080eca33d9d340928a78ce637682a27a1,0xa2a8bba68f480d78e42fcb3422564fa37129c005,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PNKSTR,WETH,3000,eth_paired
0x1c48309ace9d637e556be9325b835fcfb3465bfc,0x6959c21cb62bca90f305198507e797fb1906ef61,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Technocalvinism,WETH,10000,eth_paired
0x1c4f287f3cd7a831f73920d93d3d999bcd3b4c0c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd72e37201ab789cff65df3678cd0844b9c35a03f,WETH,EKING,10000,eth_paired
0x1c596c763a9a3c5bbeea1c7ec7840de8bb321e77,0x69f459c0e8aacfe2f48206f434516cfd827c593d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wiclo ,WETH,10000,eth_paired
0x1c5c4f860234390d31f09e647ea3a665226fddcf,0xacc2ccb395e6152447f8a283337b674400ced7cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Clash,WETH,3000,eth_paired
0x1c65313c3be89d78ba315a044eb5847d21a3a2eb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa26cbb76156090f4b40a1799a220fc4c946afb3c,USDC,YNG,3000,other
0x1c7118b977e08e3af0ad54353ffc96c639e02229,0x69fa8e7f6bf1ca1fb0de61e1366f7412b827cc51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NRCH,WETH,100,eth_paired
0x1c7717285e8b239cb94f7f1aa01b6d1281de20ef,0x06c84db1f9899e1203ef3c9f05b2300ba47e4023,0xe261bec117429adc4eb17a93d01a13de65bbd8db,BB,Lnng,10000,other
0x1c785fac9488bc048ed972e4f34db7bfbbaefe01,0xbb9284484cb9a2bc7950a1276edba2f6358ea677,0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed,DAPF,TSUKA,3000,other
0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Metis,WETH,3000,eth_paired
0x1c9f16a415c5a160b92ba4b1771557f38d7ae56b,0x09ab3f7343930165008b7c2756c471916dd99382,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Kirby,WETH,10000,eth_paired
0x1ca0d3fc6a41f4a4ef515db3477c8fb690948721,0x32c6f1c1731ff8f98ee2ede8954f696446307846,0xe9942930a2e3a8a096a8a9637d62219f3159cf4d,BEARDY,KŪKA,100,other
0x1ca1f3e67c92edaf93820ca65d988d84a3f58360,0x69053c83be62ce105e14d9b1d5ea441cce33a72e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Elon,WETH,10000,eth_paired
0x1ca5e6e1b1263bc4bcbaf8c778aca632d633df15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf4218c1a07f66c4640ae07b857e9518bf2b396da,WETH,ASSY,10000,eth_paired
0x1cae18c2e6a002ccc72b44911f9325fba7a7f0bb,0x32c6f1c1731ff8f98ee2ede8954f696446307846,0x467bccd9d29f223bce8043b84e8c8b282827790f,BEARDY,TEL,10000,other
0x1cb63ca0f6bf03acd85c2d1167cb141af074af22,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BONE,WETH,3000,eth_paired
0x1cc05337fe9bca4fc5d569cfd56df31ceabc2bcb,0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CHR,WETH,10000,eth_paired
0x1cc6907ff9c012f061733a0dfa3ede1be8d5df09,0x42a764beb366b6261b2e3790e0a8e359b795dfb4,0xdac17f958d2ee523a2206206994597c13d831ec7,UNKNOWN,USDT,100,other
0x1cd692eca172a2254de215dd31e6a7a77bf2431d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd427d2e8665f8fdabe3aa72fe6c91be9a2030e31,WETH,SOL,3000,eth_paired
0x1cec27bdf4f6c57896e4df64784b6058f34efd2f,0x97a3bd8a445cc187c6a751f392e15c3b2134d695,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BXR,WETH,3000,eth_paired
0x1cf0f48f45b820f443722ae8d585df3fda366b1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc06bf3589345a81f0c2845e4db76bdb64bbbbc9d,WETH,MEGA,10000,eth_paired
0x1cf7223d4c44907e2efbc7f6d75a513c4bf48252,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe091e9dc9b59a2e39b423f3cfca6da3cd5608ee0,WETH,PUG,10000,eth_paired
0x1cfb1d13f9820d3e22af3d963680303499a30ea3,0x90e17dfd3575d7e82edc18684f83d90f985d3090,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BSC,WETH,3000,eth_paired
0x1cffd8ed91e62c84c163e2116b14a6ba1fd0de17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc50673edb3a7b94e8cad8a7d4e0cd68864e33edf,WETH,PNKSTR,3000,eth_paired
0x1d01aa460d6e7ef4f4a28e8fc863db2824bfda7a,0x95f2b112576ee8c544ccfc6babecb28b0cc4d9be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PUNDIX,WETH,3000,eth_paired
0x1d1284e43da1de5ee8dd6acbb03f3624cfbd872c,0x111111111117dc0aa78b770fa6a738034120c302,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1INCH,WETH,100,eth_paired
0x1d1efd27eb41cc53d8a12cfb1e60d95f7cd31b73,0x699a9881b99c663ba3ff17e915eb3245c31183f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Rudi,WETH,10000,eth_paired
0x1d1f633d34aaf4082a6ca9c54099602cf41c6de2,0x9fd9278f04f01c6a39a9d1c1cd79f7782c6ade08,0xc7bb03ddd9311fc0338be013e7b523254092fda9,BIAO,n,10000,other
0x1d39fef872698429af10b9640818dc0d36a474aa,0x364c65347bdd77e6196fad96d42dbbd6d55cf719,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BRK,WETH,100,eth_paired
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UNI,WETH,3000,eth_paired
0x1d437ac0a77d9d0ab6a512a6b054930aa582a5b7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,10000,eth_paired
0x1d482559c5edc668ed38df7961362f4111dabe9d,0x7391a131ccb43a571a34e09f986080d117b4313c,0xd46ba6d942050d489dbd938a2c909a5d5039a161,MICKEY,AMPL,10000,other
0x1d48fc96200153033476faaefb837e3381e081ce,0x9ce84f6a69986a83d92c324df10bc8e64771030f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CHEX,WETH,3000,eth_paired
0x1d51d098031a477ff64b8f79846d95820b49cdb4,0x6987e1c6d4ed3f01737cc104c36bc409ddbf956c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MARI,WETH,10000,eth_paired
0x1d56ca8e2e14321f7424157161f2e64f1720f4c4,0x9f9f5fb38189ecb7b4bbd683cd7cffa41adb747f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SOLX,WETH,100,eth_paired
0x1d5d2539a49154c5659737151f53b21a98b4834f,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0xbd74429c4991b1e9da8e747861447b570f503330,HEX,DRAK,3000,other
0x1d61fb4c87361f27bd3be39a06d1a19f0c5d696b,0x45804880de22913dafe09f4980848ece6ecbaf78,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,PAXG,USDC,10000,other
0x1d702a07379b1a585eff05cd5c8a2e64494672db,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf34ca6b7fe3d6b1c8635a6bf2bd7bdd252f16426,WETH,SNTZL,3000,eth_paired
0x1d72e13b2d36f65d3753fdc9dafb6f15bfdfa55d,0x3b6dfbf2653a009d00e6a26d070fade341f49e8b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MITO,WETH,3000,eth_paired
0x1d759b5d14a195a6345e9a30238656631e82bca6,0x1db1591540d7a6062be0837ca3c808add28844f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,hOHM,WETH,10000,eth_paired
0x1d76a7219eb302b3921361d1b3f3b0d9ad288825,0x6985195357976052b11b193ce5d8ed878976f1cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,silveth,WETH,10000,eth_paired
0x1d7be92aea33bae7bae9f1344ab00b946e027e52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfa6657b6f77c052d3d04aa698197fab5961a64f1,WETH,KTA,3000,eth_paired
0x1d860a5aea684b1a1f50fc9418881cf322b94c97,0x69ae54b9bfa837de4198b257dbd6784cfc0d59bf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,The Future is Autonomous,WETH,10000,eth_paired
0x1d878b9e3f13560a91b3e68a7db2b2bc9fe54d88,0x696497b862c49d8da707a113058ee8e57af43908,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,OPTILON,WETH,10000,eth_paired
0x1d88dd54965a0828c855217303c9afcaaba5062e,0x35f3bad2fcc8053869086885f7898a3d4309db4e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,EMBER,USDC,10000,other
0x1d8aad3fbf32d4c98cc4f1b87faddd5801c9328e,0x700009c70277db17b1e4044e8c7d19f7676ba1df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,深脑链,WETH,3000,eth_paired
0x1d9db3b323c440a613eb9bc0899207b1301e648e,0x7d9452555aae032be43525daa913c1ee9b1b20c0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,AAM,USDC,3000,other
0x1d9e7dd1cb89f53e2f1b15c19b4f66f0f28d8cbe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd1de603884e6424241caf53efa846e7c6163755c,WETH,ENERGY,3000,eth_paired
0x1dab50f1ca04ed3a234fe034810af662db758d99,0x8a25f3c1e624a2075b5880c5a7a6137ece9faef5,0xdac17f958d2ee523a2206206994597c13d831ec7,GRTX,USDT,3000,other
0x1db276907bac38852b9ab7a6e2ef2a386952671c,0x691447369d465f8670dda6eb7a0cf647129f33d9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UPYUSD,WETH,10000,eth_paired
0x1db3ae9dce905208388218f70e2a88170bcada99,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd88e637a4cc2a7557d655590b19187951ab886a8,WETH,SZN,3000,eth_paired
0x1dc24c15909cc2267e99a990653cf30d4498f0af,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6bdde71cf0c751eb6d5edb8418e43d3d9427e436,WBTC,BTREE,3000,other
0x1dc698b3d2995afb66f96e1b19941f990a6b2662,0x4c11249814f11b9346808179cf06e71ac328c1b5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ORAI,WETH,10000,eth_paired
0x1dca4de4ba9752707f93f6fd18b4bda83e743922,0x4d4574f50dd8b9dbe623cf329dcc78d76935e610,0x6a050ca40f22e4e2f0f0560fd27c6fb0ac986205,ZEUS,WJ,3000,other
0x1dcaf5b2e4b950dc0831ed5bcf57f67bf6b3f983,0x3bbbb6a231d0a1a12c6b79ba5bc2ed6358db5160,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ZEN,WETH,10000,eth_paired
0x1dcd41a3876959023ef49603374af655973a64cf,0x32462ba310e447ef34ff0d15bce8613aa8c4a244,0xdac17f958d2ee523a2206206994597c13d831ec7,DHN,USDT,3000,other
0x1dd574f37b6a910aebcdbf97a6140f7a936c8983,0x61b57bdc01e3072fab3e9e2f3c7b88d482734e05,0xdac17f958d2ee523a2206206994597c13d831ec7,MZM,USDT,10000,other
0x1dd86410f15924601c49cd8a43a53b3430ebc53e,0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SWFTC,WETH,500,eth_paired
0x1ddadfa3103f0fd8a625fd93c0a808d6d8af1b32,0x8c223a82e07fecb49d602150d7c2b3a4c9630310,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NFTE,WETH,10000,eth_paired
0x1de7a18c66b69efbca1fa239073cc47ce2375a24,0x69a1df319de904b3ed525266334ad3b1f4dc2a8a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,a,WETH,10000,eth_paired
0x1dea4ef96a112628f47ebb1bb76bfd9d74c7796e,0x1834946106ea6dc66512c66778115a7621cc59f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,x420,WETH,3000,eth_paired
0x1dee9d7b7cfd8febf38982bc8ab715ec8c3050d1,0x111111111117dc0aa78b770fa6a738034120c302,0xdac17f958d2ee523a2206206994597c13d831ec7,1INCH,USDT,3000,other
0x1df4c6e36d61416813b42fe32724ef11e363eddc,0x9e9fbde7c7a83c43913bddc8779158f1368f0413,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PANDORA,WETH,10000,eth_paired
0x1dfc106c6c80e1f3e741fe368b89182ac9aa1c8d,0x111111111117dc0aa78b770fa6a738034120c302,0x4c6e4a16b5448269240bbe7af331acb821d22693,1INCH,FRX,3000,other
0x1dfd47d8609e98b930f82e9e734d3fc6067bc643,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,WETH,RAIL,3000,eth_paired
0x1dffea339637b90ad81b63292ced73613f270c37,0x65a8fba02f641a13bb7b01d5e1129b0521004f52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AMAS,WETH,3000,eth_paired
0x1e1dfff79d95725aaafd6b47af4fbc28d859ce28,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD1,USDC,100,other
0x1e1fbb2ad02f8b2a8223811d6a1c1f3f746f5949,0x76b6f7bd8857195c5165a49a6ff75f84a3f081ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BLOCKYBOY,WETH,10000,eth_paired
0x1e2161fc302ea709f7577d28dac65f19f95caf68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcf47efa019aeeb573a89d76fe40d287034e32c9d,WETH,APLIFE,3000,eth_paired
0x1e2a314db59b7cda606523d12da6f08f69066675,0xafbb6f370ea8a09fd1b9558f20e78ab8b450d0d6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SHEKEL,WETH,3000,eth_paired
0x1e4b658cc37c619d6ea2bae4fccf3008c4e4b17d,0x69b6106a7e0bafe88286e828456ae29bb875e2c4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DOGEPLUSH,WETH,10000,eth_paired
0x1e4dbb639ebbf725fd243a6190df5440ee38740e,0x6440f144b7e50d6a8439336510312d2f54beb01d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,BOLD,USDC,500,other
0x1e54ecd3ebf146ce090c212a2d8572075eaa527e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb6ee9668771a79be7967ee29a63d4184f8097143,USDC,CXO,10000,other
0x1e6d83a2765871673710dfc1c8a034d42b76da5a,0xb113c6cf239f60d380359b762e95c13817275277,0xdac17f958d2ee523a2206206994597c13d831ec7,BMEX,USDT,3000,other
0x1e84865e17b49286f26d356dc39ff671edfaa199,0x1151cb3d861920e07a38e03eead12c32178567f6,0xdac17f958d2ee523a2206206994597c13d831ec7,Bonk,USDT,10000,other
0x1e8e4ac5dfad23f6b09a59a61c8906433404fd63,0x611e294adfa6a30385ed804aa77c6b9dc4cfa1de,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ML,WETH,10000,eth_paired
0x1e90b67149e688dfb95fd73acacd8adefd16d88d,0x00f116ac0c304c570daaa68fa6c30a86a04b5c5f,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,INF,TITANX,10000,other
0x1e9c1119013a73f9dd3350f71a3226356265c755,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd3fb24379dfff6a0d6fa08051d6c4b6c14019b21,WETH,PALU,3000,eth_paired
0x1ea899b92a1a36df209032c7ffc854c5b635e600,0x9adc869aafa6fb6e7476afccddbac8d7dc9d67ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,THE,WETH,10000,eth_paired
0x1ecffbc0ef1b0c260f767347a1eea3ee660cceaf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf529a083ea86636a5359bf5df9b596ec76f1bc15,WETH,BTG,3000,eth_paired
0x1edc5c0a8b5c85859d24685dcbb921fd9e53caa5,0x69a68fa84e7feabc77bdfbe410f45e654200d726,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GORO,WETH,10000,eth_paired
0x1ee3201633de7b1900bd7d76a3ac86201fbdb62e,0x69d377e041162aed5f6ffc93a01fade8331bf72b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Kokotan,WETH,10000,eth_paired
0x1ee3eeee1708f529638a26e031d30779073be0a8,0x090993bcc9dd600d15805d5ff070941cac6a506f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TITS,WETH,10000,eth_paired
0x1ef4dea419b28c6622ea4e7b6e2a4186ff267ac8,0x66e564819340cc2f54abceb4e49941fa07e426b4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BRETT,WETH,10000,eth_paired
0x1ef68d35b1a307af5e8ea67d29ce511d89d8faea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xee7527841a932d2912224e20a405e1a1ff747084,WETH,SHX,10000,eth_paired
0x1efdd8e484888b36f3c8342bb62bb1574e46dba2,0x69434052a8eda592b3ecd780866a234d4928a12a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DUCKET,WETH,10000,eth_paired
0x1f10e998ab8a04912b27233dd91a44290988f415,0x6068b2c3e9a9a30d417854482861f28118a5e12d,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,TOM3,ELON,3000,other
0x1f123bd9e55f7ef7d3653688cf2248ef4d7f8394,0x0ed024d39d55e486573ee32e583bc37eb5a6271f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,JCD,WETH,10000,eth_paired
0x1f195908f2ee7a6fc15d33b30c82298f568e805c,0x5f7827fdeb7c20b443265fc2f40845b715385ff2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,EURCV,USDC,500,other
0x1f1ec914afea49e861b7ddea9a75bf73084513f8,0x03c7f506cfb39494cbb4b7a207c1c04a08a2b927,0x9727eaf447203be268e5d471b6503bf47a71ea72,ARRKY,ARKY,10000,other
0x1f26faeb6d7e6c1583ea2217d42623d10afe9033,0x6976687840814de729ec841e7845bafe698889a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,超级基础,WETH,10000,eth_paired
0x1f2e9daaf9b346917ee19b0b4d30b241ea2c878c,0x6977540f8670b3dde8e67fb3221a37eda56d8b23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,以太真美廟,WETH,10000,eth_paired
0x1f35b6f583557ba2dd10c3431990c5e26880c2e1,0x2614f29c39de46468a921fd0b41fdd99a01f2edf,0xd60abfb751db36514a592963fd71dd50c6cf9ba9,HLX,JAKEX,10000,other
0x1f3768df69529ee1b7a3c26ce813650eb2f909b8,0xb68ed778a0506f7cbd90b47f97c9aeb7ccb74eaa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,COIN,WETH,3000,eth_paired
0x1f41ed301c2c5d9be0b6d8d5d2c81c6ed494caf3,0x164ed37dbfd77917337dc81240f0e7fc929c1c77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HYPE,WETH,3000,eth_paired
0x1f5a1ceefd98226e6ba66744b40a4f84c4ed94a1,0x69864219c35022e0e6b417adcc51a5b6c3bc08bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,O(N^[1/3]),WETH,10000,eth_paired
0x1f6009b94ec199f2cfd2b7ee879df4526b444771,0xcb1592591996765ec0efc1f92599a19767ee5ffa,0xd07ea8776e52c1b67dca6ffbc3f659fc9fbe4113,BIO,MITY,10000,other
0x1f91969bce00d7bd2939fbb9cdaf96d9b50fac61,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,MASK,USDC,3000,other
0x1faad9fc28c3a1b48868d595a1e05b826c2957a6,0x69f5fdd37cb1b3c8f3a1375239228eeffd192a8d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PENGUBASE,WETH,10000,eth_paired
0x1fb5f96a5be4891f67ecd63a6e6a45b13b6a0db6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc6b1b0c1380e49255bc25a843dead32304d743fe,WETH,RCAT,3000,eth_paired
0x1fc4c053a97b56078a98d1c058409b48ce8d37e7,0x00000000fec51d48cf55fa4bca51ebfc1784db69,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,fpPPG,WETH,10000,eth_paired
0x1fe1ec92d63ea0767b25f0fa2b2ad59c17ba4ecb,0xd1e0e39bd1758abe0865d5289895a9197c6cd549,0xdac17f958d2ee523a2206206994597c13d831ec7,UAHg,USDT,3000,other
0x2017bcb736770c51ea448e842d254fd413e1b3af,0x77f00048ba9a5d137f77efd257d9df8aa7c5bd48,0xe921134a1332dbd80572c8983e69dfb84c6789b2,FDX,xF9,10000,other
0x20213e7b1a070c6a0d7267a10e34d6749df15b4f,0x6949a8272f6b0793e718ea54033af914a752daa0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DUCK,WETH,10000,eth_paired
0x202a4a99ab3833528e2dda446730e95cb004093e,0x03352d267951e96c6f7235037c5dfd2ab1466232,0xc770eefad204b5180df6a14ee197d99d808ee52d,oneFOX,FOX,10000,other
0x202a6012894ae5c288ea824cbc8a9bfb26a49b93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,WETH,weETH,100,eth_paired
0x204ce4793c061a519e22891ba7591b99b9cb9e12,0x23c5021c249cd9d99a1ec30b2b717f91de69bbb3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SNORT,WETH,100,eth_paired
0x2054df898bb8ccbf532ecf067291d994a8a9dc8a,0xcf078da6e85389de507ceede0e3d217e457b9d49,0xdac17f958d2ee523a2206206994597c13d831ec7,SKAI,USDT,3000,other
0x2065fc424cfcd744215d0af0a21404e5981bbc1c,0x6f0b21606dc0266eb3b6d4ade7145f07ddfa24fa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NAORIS,WETH,3000,eth_paired
0x206897671e6d44907fa0ab701fd35ea060057473,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd38b5bf25976378b7c33d39f508119545ab90535,WETH,CrazyPepe,100,eth_paired
0x2068b8e693bd4081588ea28c06879fb9f908e0a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,WETH,ALCX,3000,eth_paired
0x2089f212598fd707c2da1834f91488282c54f188,0x01791f726b4103694969820be083196cc7c045ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,YB,USDC,3000,other
0x208b31fdbd786910c54df06cc3d66e68f78fa85e,0x38c283731e7a8591aa72a2430498b31cdd63e28d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USA,WETH,3000,eth_paired
0x208d2b856bba35fb5fa3a65731b9495927652f50,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd4419c2d3daa986dc30444fa333a846be44fd1eb,USDC,ZIK,10000,other
